seed,source,target,model,budget,chose_rt,buffer_est,cv_est,rt2_mcc,bo_mcc,realised,oracle,regret,always_retrain_regret,always_rt_regret,correct
42,nf2018v2,nfbotv2,rf,0.0001,1.0,0.0693343798979097,0.0,-0.0360057051808092,0.216992622689214,-0.0360057051808092,0.216992622689214,0.2529983278700232,0.0,0.2529983278700232,False
42,nf2018v2,nfbotv2,rf,0.001,0.0,0.3326978068575605,0.6858893278688257,0.1345313151405791,0.7254914102759167,0.7254914102759167,0.7254914102759167,0.0,0.0,0.5909600951353375,True
42,nf2018v2,nfbotv2,rf,0.01,0.0,0.0840031489073643,0.918989628793936,0.1770706314836578,0.8904987449953482,0.8904987449953482,0.8904987449953482,0.0,0.0,0.7134281135116904,True
42,nf2018v2,nfbotv2,rf,0.05,0.0,0.1191521258888382,0.9541725696614096,0.1770706314836578,0.957586525495166,0.957586525495166,0.957586525495166,0.0,0.0,0.7805158940115082,True
42,nf2018v2,nfbotv2,rf,0.1,0.0,0.1506511291514737,0.9688218499862036,0.1770706314836578,0.9686476482794264,0.9686476482794264,0.9686476482794264,0.0,0.0,0.7915770167957686,True
42,nf2018v2,nfunswv2,lgbm,0.0001,0.0,0.3061148374487811,0.8717152353914989,0.2073980181934562,0.7394773684828944,0.7394773684828944,0.7394773684828944,0.0,0.0,0.5320793502894381,True
42,nf2018v2,nfunswv2,lgbm,0.001,0.0,0.3602200772402529,0.848410526924862,0.238089206101564,0.8783335913449848,0.8783335913449848,0.8783335913449848,0.0,0.0,0.6402443852434208,True
42,nf2018v2,nfunswv2,lgbm,0.01,0.0,0.2892656753325028,0.9288510975947402,0.2403848321091293,0.9406611226839506,0.9406611226839506,0.9406611226839506,0.0,0.0,0.7002762905748213,True
42,nf2018v2,nfunswv2,lgbm,0.05,0.0,0.2581817078106814,0.9413234193205956,0.2424976242963111,0.9454640344668888,0.9454640344668888,0.9454640344668888,0.0,0.0,0.7029664101705777,True
42,nf2018v2,nfunswv2,lgbm,0.1,0.0,0.2587783625254428,0.948797937029876,0.2422781589971818,0.9488703253372784,0.9488703253372784,0.9488703253372784,0.0,0.0,0.7065921663400967,True
42,nf2018v2,nftonv2,lgbm,0.0001,0.0,0.4055092844041108,0.8436747689238814,0.4761583795939519,0.8467710817392476,0.8467710817392476,0.8467710817392476,0.0,0.0,0.37061270214529574,True
42,nf2018v2,nftonv2,lgbm,0.001,0.0,0.4707003324178225,0.9289197669682926,0.4771420726765807,0.932430527676789,0.932430527676789,0.932430527676789,0.0,0.0,0.4552884550002083,True
42,nf2018v2,nftonv2,lgbm,0.01,0.0,0.4756206462568688,0.9655493210946152,0.4771420726765807,0.9693389129460036,0.9693389129460036,0.9693389129460036,0.0,0.0,0.4921968402694229,True
42,nf2018v2,nftonv2,lgbm,0.05,0.0,0.4798189796909683,0.9766571986917038,0.4771420726765807,0.980042821964238,0.980042821964238,0.980042821964238,0.0,0.0,0.5029007492876573,True
42,nf2018v2,nftonv2,lgbm,0.1,0.0,0.4782371525362169,0.9798412917889756,0.4771420726765807,0.9815567289244258,0.9815567289244258,0.9815567289244258,0.0,0.0,0.5044146562478451,True
42,nf2018v2,nfbotv2,lgbm,0.0001,1.0,0.7054211845550483,0.0,0.2467440767991976,0.4054627247441705,0.2467440767991976,0.4054627247441705,0.1587186479449729,0.0,0.1587186479449729,False
42,nf2018v2,nfbotv2,lgbm,0.001,0.0,0.3960681773913044,0.6559047092369128,0.2467440767991976,0.7755071246652027,0.7755071246652027,0.7755071246652027,0.0,0.0,0.528763047866005,True
42,nf2018v2,nfbotv2,lgbm,0.01,0.0,0.2588780276428083,0.7107697036777951,0.2467440767991976,0.8772887146612782,0.8772887146612782,0.8772887146612782,0.0,0.0,0.6305446378620806,True
42,nf2018v2,nfbotv2,lgbm,0.05,0.0,0.2504142473100907,0.4962092481682025,0.2467440767991976,0.080256899090869,0.080256899090869,0.2467440767991976,0.1664871777083286,0.1664871777083286,0.0,False
42,nf2018v2,nfbotv2,lgbm,0.1,1.0,0.2511121356944135,0.0884572039491686,0.2467440767991976,-0.0023371958334884,0.2467440767991976,0.2467440767991976,0.0,0.249081272632686,0.0,True
42,nf2018v2,nfunswv2,mlp,0.0001,0.0,0.3539826464506396,0.7908351786510934,0.2036713783107234,0.6738046434465649,0.6738046434465649,0.6738046434465649,0.0,0.0,0.47013326513584147,True
42,nf2018v2,nfunswv2,mlp,0.001,0.0,0.2905259900124515,0.7908960655068893,0.2036713783107234,0.8724595041636478,0.8724595041636478,0.8724595041636478,0.0,0.0,0.6687881258529245,True
42,nf2018v2,nfunswv2,mlp,0.01,0.0,0.2091588638122603,0.7661062013611503,0.2058028226645409,0.9020094267814196,0.9020094267814196,0.9020094267814196,0.0,0.0,0.6962066041168787,True
42,nf2018v2,nfunswv2,mlp,0.05,0.0,0.2102444723666821,0.9224710425152044,0.205829919927193,0.9212390576675296,0.9212390576675296,0.9212390576675296,0.0,0.0,0.7154091377403365,True
42,nf2018v2,nfunswv2,mlp,0.1,0.0,0.2111112660311256,0.934792975700554,0.2058331991060641,0.9232569489766432,0.9232569489766432,0.9232569489766432,0.0,0.0,0.7174237498705791,True
42,nf2018v2,nftonv2,mlp,0.0001,0.0,0.249986149805007,0.6409580430424441,0.2074377733811745,0.6570746325098591,0.6570746325098591,0.6570746325098591,0.0,0.0,0.44963685912868456,True
42,nf2018v2,nftonv2,mlp,0.001,0.0,0.2192729864575908,0.8965124836895993,0.203966766535336,0.9079778559277176,0.9079778559277176,0.9079778559277176,0.0,0.0,0.7040110893923817,True
42,nf2018v2,nftonv2,mlp,0.01,0.0,0.2106606254834373,0.9213493458190616,0.2076706225783736,0.9356558783057712,0.9356558783057712,0.9356558783057712,0.0,0.0,0.7279852557273976,True
42,nf2018v2,nftonv2,mlp,0.05,0.0,0.2096268960577723,0.9467083542416328,0.2133471575291604,0.943495210597836,0.943495210597836,0.943495210597836,0.0,0.0,0.7301480530686757,True
42,nf2018v2,nftonv2,mlp,0.1,0.0,0.2121324349700386,0.9503915586738002,0.2133817210757615,0.953793840451774,0.953793840451774,0.953793840451774,0.0,0.0,0.7404121193760125,True
42,nf2018v2,nfbotv2,mlp,0.0001,1.0,1.0,0.0,0.3957104228167786,0.0852131190162651,0.3957104228167786,0.3957104228167786,0.0,0.3104973038005135,0.0,True
42,nf2018v2,nfbotv2,mlp,0.001,1.0,0.3991793405186802,0.1353999457001672,0.3962723776669913,0.6500893936409267,0.3962723776669913,0.6500893936409267,0.25381701597393536,0.0,0.25381701597393536,False
42,nf2018v2,nfbotv2,mlp,0.01,0.0,0.4094817773967338,0.4650715033761727,0.4042546512196548,0.7544048080784458,0.7544048080784458,0.7544048080784458,0.0,0.0,0.350150156858791,True
42,nf2018v2,nfbotv2,mlp,0.05,0.0,0.4003028558878547,0.8034093705210873,0.4080224050450424,0.8074495526479445,0.8074495526479445,0.8074495526479445,0.0,0.0,0.3994271476029021,True
42,nf2018v2,nfbotv2,mlp,0.1,0.0,0.4077120005243048,0.8884361537207258,0.4080224050450424,0.932578450959186,0.932578450959186,0.932578450959186,0.0,0.0,0.5245560459141436,True
42,nfunswv2,nf2018v2,rf,0.0001,0.0,0.3373513874170664,0.8878696366260774,0.2694436714577415,0.945363583798542,0.945363583798542,0.945363583798542,0.0,0.0,0.6759199123408005,True
42,nfunswv2,nf2018v2,rf,0.001,0.0,0.28133058160645,0.9703293357412658,0.2797040700738926,0.9617495449421696,0.9617495449421696,0.9617495449421696,0.0,0.0,0.6820454748682769,True
42,nfunswv2,nf2018v2,rf,0.01,0.0,0.2799797027432767,0.9735786548371088,0.2797040700738926,0.972867491168671,0.972867491168671,0.972867491168671,0.0,0.0,0.6931634210947784,True
42,nfunswv2,nf2018v2,rf,0.05,0.0,0.2810892844662703,0.9745410559587144,0.2797040700738926,0.9759352351671404,0.9759352351671404,0.9759352351671404,0.0,0.0,0.6962311650932478,True
42,nfunswv2,nf2018v2,rf,0.1,0.0,0.2807658973364745,0.975817148913902,0.2797040700738926,0.9769556813096164,0.9769556813096164,0.9769556813096164,0.0,0.0,0.6972516112357239,True
42,nfunswv2,nftonv2,rf,0.0001,0.0,0.5406433747126563,0.8317509721471161,0.544699207411913,0.8729442246372302,0.8729442246372302,0.8729442246372302,0.0,0.0,0.3282450172253172,True
42,nfunswv2,nftonv2,rf,0.001,0.0,0.554186742688193,0.9291181068479296,0.5648249566571932,0.9356466158206888,0.9356466158206888,0.9356466158206888,0.0,0.0,0.3708216591634955,True
42,nfunswv2,nftonv2,rf,0.01,0.0,0.564337124283169,0.96059874035726,0.5648249566571932,0.966984422109598,0.966984422109598,0.966984422109598,0.0,0.0,0.4021594654524048,True
42,nfunswv2,nftonv2,rf,0.05,0.0,0.5668817503752015,0.976413349956983,0.5648249566571932,0.9798130676390084,0.9798130676390084,0.9798130676390084,0.0,0.0,0.4149881109818152,True
42,nfunswv2,nftonv2,rf,0.1,0.0,0.5654829029131992,0.9800184788845696,0.5648249566571932,0.9824624469465004,0.9824624469465004,0.9824624469465004,0.0,0.0,0.4176374902893072,True
42,nfunswv2,nfbotv2,rf,0.0001,1.0,0.0748095274031311,0.0,-0.0509413209851375,0.216992622689214,-0.0509413209851375,0.216992622689214,0.26793394367435147,0.0,0.26793394367435147,False
42,nfunswv2,nfbotv2,rf,0.001,0.0,0.3315033792969687,0.6858893278688257,0.1978673650392327,0.7254914102759167,0.7254914102759167,0.7254914102759167,0.0,0.0,0.527624045236684,True
42,nfunswv2,nfbotv2,rf,0.01,0.0,0.3115382732696669,0.918989628793936,0.1978673650392327,0.8904987449953482,0.8904987449953482,0.8904987449953482,0.0,0.0,0.6926313799561155,True
42,nfunswv2,nfbotv2,rf,0.05,0.0,0.2174990549372731,0.9541725696614096,0.1978673650392327,0.957586525495166,0.957586525495166,0.957586525495166,0.0,0.0,0.7597191604559332,True
42,nfunswv2,nfbotv2,rf,0.1,0.0,0.2043060417911222,0.9688218499862036,0.1978673650392327,0.9686476482794264,0.9686476482794264,0.9686476482794264,0.0,0.0,0.7707802832401938,True
42,nfunswv2,nf2018v2,lgbm,0.0001,0.0,0.6110802260034327,0.8894090263647848,0.5510748951988833,0.903267570215251,0.903267570215251,0.903267570215251,0.0,0.0,0.35219267501636764,True
42,nfunswv2,nf2018v2,lgbm,0.001,0.0,0.5745334373772445,0.9678892798366636,0.5633813307313055,0.961725791726759,0.961725791726759,0.961725791726759,0.0,0.0,0.3983444609954535,True
42,nfunswv2,nf2018v2,lgbm,0.01,0.0,0.5670411475335093,0.9717158536206956,0.5638600405365433,0.9736689500113244,0.9736689500113244,0.9736689500113244,0.0,0.0,0.4098089094747811,True
42,nfunswv2,nf2018v2,lgbm,0.05,0.0,0.5652836593359304,0.9748192800028174,0.5639755697313199,0.9760078450582204,0.9760078450582204,0.9760078450582204,0.0,0.0,0.41203227532690045,True
42,nfunswv2,nf2018v2,lgbm,0.1,0.0,0.5640898662713821,0.9753286031646132,0.5637773368907595,0.976906323321744,0.976906323321744,0.976906323321744,0.0,0.0,0.4131289864309845,True
42,nfunswv2,nftonv2,lgbm,0.0001,0.0,0.2407565857399549,0.8436747689238814,0.2474711892436854,0.8467710817392476,0.8467710817392476,0.8467710817392476,0.0,0.0,0.5992998924955623,True
42,nfunswv2,nftonv2,lgbm,0.001,0.0,0.2523272193715941,0.9289197669682926,0.2495969905876431,0.932430527676789,0.932430527676789,0.932430527676789,0.0,0.0,0.682833537089146,True
42,nfunswv2,nftonv2,lgbm,0.01,0.0,0.2601354058524325,0.9655493210946152,0.2496790206088515,0.9693389129460036,0.9693389129460036,0.9693389129460036,0.0,0.0,0.7196598923371521,True
42,nfunswv2,nftonv2,lgbm,0.05,0.0,0.2497944111326338,0.9766571986917038,0.2495694180493621,0.980042821964238,0.980042821964238,0.980042821964238,0.0,0.0,0.7304734039148759,True
42,nfunswv2,nftonv2,lgbm,0.1,0.0,0.2508354165035891,0.9798412917889756,0.2495206798023282,0.9815567289244258,0.9815567289244258,0.9815567289244258,0.0,0.0,0.7320360491220976,True
42,nfunswv2,nfbotv2,lgbm,0.0001,1.0,0.2810129071203918,0.0,0.1375325142510242,0.4054627247441705,0.1375325142510242,0.4054627247441705,0.2679302104931463,0.0,0.2679302104931463,False
42,nfunswv2,nfbotv2,lgbm,0.001,0.0,0.3326978068575605,0.6559047092369128,0.1318598615539203,0.7755071246652027,0.7755071246652027,0.7755071246652027,0.0,0.0,0.6436472631112824,True
42,nfunswv2,nfbotv2,lgbm,0.01,0.0,0.1741718558569926,0.7875509294643687,0.1448203911634018,0.8772887146612782,0.8772887146612782,0.8772887146612782,0.0,0.0,0.7324683234978764,True
42,nfunswv2,nfbotv2,lgbm,0.05,0.0,0.1703294376447471,0.5710284342936626,0.154809540394039,0.001939572376869,0.001939572376869,0.154809540394039,0.15286996801716998,0.15286996801716998,0.0,False
42,nfunswv2,nfbotv2,lgbm,0.1,0.0,0.1681574888137533,0.2835828859839455,0.154809540394039,0.5489384344772246,0.5489384344772246,0.5489384344772246,0.0,0.0,0.3941288940831856,True
42,nfunswv2,nf2018v2,mlp,0.0001,0.0,0.3759836324575671,0.7984251474971643,0.27519092799696,0.8931536657894262,0.8931536657894262,0.8931536657894262,0.0,0.0,0.6179627377924662,True
42,nfunswv2,nf2018v2,mlp,0.001,0.0,0.3124623319601469,0.9283160441955144,0.2803855464069583,0.9401013519738656,0.9401013519738656,0.9401013519738656,0.0,0.0,0.6597158055669072,True
42,nfunswv2,nf2018v2,mlp,0.01,0.0,0.2862059933951084,0.9383997410406344,0.2807151612323332,0.9605731359993388,0.9605731359993388,0.9605731359993388,0.0,0.0,0.6798579747670056,True
42,nfunswv2,nf2018v2,mlp,0.05,0.0,0.2826282538747323,0.9690198635218858,0.2809702585885121,0.9702359922775567,0.9702359922775567,0.9702359922775567,0.0,0.0,0.6892657336890446,True
42,nfunswv2,nf2018v2,mlp,0.1,0.0,0.2801439332832432,0.9697814992506558,0.2809702585885121,0.9697527319466452,0.9697527319466452,0.9697527319466452,0.0,0.0,0.6887824733581331,True
42,nfunswv2,nftonv2,mlp,0.0001,0.0,0.1669518985442521,0.6409580430424441,0.1152963711143896,0.6570746325098591,0.6570746325098591,0.6570746325098591,0.0,0.0,0.5417782613954695,True
42,nfunswv2,nftonv2,mlp,0.001,0.0,0.2211270311003602,0.8965124836895993,0.1941841006248856,0.9079778559277176,0.9079778559277176,0.9079778559277176,0.0,0.0,0.713793755302832,True
42,nfunswv2,nftonv2,mlp,0.01,0.0,0.2015967203787504,0.9213493458190616,0.1942253114986512,0.9356558783057712,0.9356558783057712,0.9356558783057712,0.0,0.0,0.74143056680712,True
42,nfunswv2,nftonv2,mlp,0.05,0.0,0.2006439289754019,0.9467083542416328,0.1940440243018505,0.943495210597836,0.943495210597836,0.943495210597836,0.0,0.0,0.7494511862959855,True
42,nfunswv2,nftonv2,mlp,0.1,0.0,0.198577620811928,0.9503915586738002,0.1940670181190229,0.953793840451774,0.953793840451774,0.953793840451774,0.0,0.0,0.759726822332751,True
42,nfunswv2,nfbotv2,mlp,0.0001,1.0,1.0,0.0,0.0560657315041173,0.0852131190162651,0.0560657315041173,0.0852131190162651,0.029147387512147807,0.0,0.029147387512147807,False
42,nfunswv2,nfbotv2,mlp,0.001,1.0,0.3835226484096976,0.1353999457001672,0.4674058837407877,0.6500893936409267,0.4674058837407877,0.6500893936409267,0.18268350990013899,0.0,0.18268350990013899,False
42,nfunswv2,nfbotv2,mlp,0.01,0.0,0.4589014325213641,0.4650715033761727,0.5178175701749936,0.7544048080784458,0.7544048080784458,0.7544048080784458,0.0,0.0,0.23658723790345215,True
42,nfunswv2,nfbotv2,mlp,0.05,0.0,0.5159168027515898,0.8034093705210873,0.5206465058372604,0.8074495526479445,0.8074495526479445,0.8074495526479445,0.0,0.0,0.28680304681068414,True
42,nfunswv2,nfbotv2,mlp,0.1,0.0,0.5332384182818545,0.8884361537207258,0.5206465058372604,0.932578450959186,0.932578450959186,0.932578450959186,0.0,0.0,0.41193194512192566,True
42,nftonv2,nf2018v2,rf,0.0001,0.0,0.2498261127145374,0.8878696366260774,0.1820527477317436,0.945363583798542,0.945363583798542,0.945363583798542,0.0,0.0,0.7633108360667984,True
42,nftonv2,nf2018v2,rf,0.001,0.0,0.1948964615049223,0.9703293357412658,0.1963547445948619,0.9617495449421696,0.9617495449421696,0.9617495449421696,0.0,0.0,0.7653948003473077,True
42,nftonv2,nf2018v2,rf,0.01,0.0,0.1966709388213602,0.9735786548371088,0.1962707667999285,0.972867491168671,0.972867491168671,0.972867491168671,0.0,0.0,0.7765967243687425,True
42,nftonv2,nf2018v2,rf,0.05,0.0,0.1990235798471627,0.9745410559587144,0.1962707667999285,0.9759352351671404,0.9759352351671404,0.9759352351671404,0.0,0.0,0.7796644683672119,True
42,nftonv2,nf2018v2,rf,0.1,0.0,0.1979298330269652,0.975817148913902,0.1963547445948619,0.9769556813096164,0.9769556813096164,0.9769556813096164,0.0,0.0,0.7806009367147545,True
42,nftonv2,nfunswv2,rf,0.0001,0.0,0.3061148374487811,0.9358576176957496,0.2417283819400471,0.8761985266844862,0.8761985266844862,0.8761985266844862,0.0,0.0,0.6344701447444391,True
42,nftonv2,nfunswv2,rf,0.001,0.0,0.3012849152877177,0.9060216923915888,0.2541764142557255,0.9017121184941622,0.9017121184941622,0.9017121184941622,0.0,0.0,0.6475357042384366,True
42,nftonv2,nfunswv2,rf,0.01,0.0,0.2584359620778999,0.9381582452348606,0.2547484774883744,0.9416738256656512,0.9416738256656512,0.9416738256656512,0.0,0.0,0.6869253481772768,True
42,nftonv2,nfunswv2,rf,0.05,0.0,0.2602241151859306,0.9473607608291452,0.2569718295639525,0.947460954031949,0.947460954031949,0.947460954031949,0.0,0.0,0.6904891244679965,True
42,nftonv2,nfunswv2,rf,0.1,0.0,0.2524544977865504,0.9494563386460269,0.2569718295639525,0.9521709432394554,0.9521709432394554,0.9521709432394554,0.0,0.0,0.6951991136755029,True
42,nftonv2,nfbotv2,rf,0.0001,1.0,0.3476108935769035,0.0,0.0344741111504941,0.216992622689214,0.0344741111504941,0.216992622689214,0.1825185115387199,0.0,0.1825185115387199,False
42,nftonv2,nfbotv2,rf,0.001,0.0,0.0550271442301184,0.6858893278688257,0.0344741111504941,0.7254914102759167,0.7254914102759167,0.7254914102759167,0.0,0.0,0.6910172991254225,True
42,nftonv2,nfbotv2,rf,0.01,0.0,0.1504466359517657,0.918989628793936,0.1343023550726566,0.8904987449953482,0.8904987449953482,0.8904987449953482,0.0,0.0,0.7561963899226916,True
42,nftonv2,nfbotv2,rf,0.05,0.0,0.1397078181743519,0.9541725696614096,0.1430806769970848,0.957586525495166,0.957586525495166,0.957586525495166,0.0,0.0,0.8145058484980812,True
42,nftonv2,nfbotv2,rf,0.1,0.0,0.1603548361224898,0.9688218499862036,0.1430806769970848,0.9686476482794264,0.9686476482794264,0.9686476482794264,0.0,0.0,0.8255669712823416,True
42,nftonv2,nf2018v2,lgbm,0.0001,0.0,0.523270039987992,0.8894090263647848,0.3512635996669515,0.903267570215251,0.903267570215251,0.903267570215251,0.0,0.0,0.5520039705482995,True
42,nftonv2,nf2018v2,lgbm,0.001,0.0,0.4522028018234111,0.9678892798366636,0.3891840579181252,0.961725791726759,0.961725791726759,0.961725791726759,0.0,0.0,0.5725417338086338,True
42,nftonv2,nf2018v2,lgbm,0.01,0.0,0.4250773450646409,0.9717158536206956,0.4122182707384724,0.9736689500113244,0.9736689500113244,0.9736689500113244,0.0,0.0,0.561450679272852,True
42,nftonv2,nf2018v2,lgbm,0.05,0.0,0.4156619367849852,0.9748192800028174,0.4122182707384724,0.9760078450582204,0.9760078450582204,0.9760078450582204,0.0,0.0,0.563789574319748,True
42,nftonv2,nf2018v2,lgbm,0.1,0.0,0.4118967129649799,0.9753286031646132,0.4122182707384724,0.976906323321744,0.976906323321744,0.976906323321744,0.0,0.0,0.5646880525832716,True
42,nftonv2,nfunswv2,lgbm,0.0001,0.0,0.434433417644404,0.8717152353914989,0.1915932262436625,0.7394773684828944,0.7394773684828944,0.7394773684828944,0.0,0.0,0.5478841422392319,True
42,nftonv2,nfunswv2,lgbm,0.001,0.0,0.2512382483600384,0.848410526924862,0.2158123485781153,0.8783335913449848,0.8783335913449848,0.8783335913449848,0.0,0.0,0.6625212427668695,True
42,nftonv2,nfunswv2,lgbm,0.01,0.0,0.2014960700950697,0.9288510975947402,0.2192701442225516,0.9406611226839506,0.9406611226839506,0.9406611226839506,0.0,0.0,0.721390978461399,True
42,nftonv2,nfunswv2,lgbm,0.05,0.0,0.2150781495309491,0.9413234193205956,0.2192701442225516,0.9454640344668888,0.9454640344668888,0.9454640344668888,0.0,0.0,0.7261938902443372,True
42,nftonv2,nfunswv2,lgbm,0.1,0.0,0.209025090981054,0.948797937029876,0.2192701442225516,0.9488703253372784,0.9488703253372784,0.9488703253372784,0.0,0.0,0.7296001811147268,True
42,nftonv2,nfbotv2,lgbm,0.0001,1.0,1.0,0.0,0.2144354858338644,0.4054627247441705,0.2144354858338644,0.4054627247441705,0.1910272389103061,0.0,0.1910272389103061,False
42,nftonv2,nfbotv2,lgbm,0.001,0.0,0.3326978068575605,0.6559047092369128,0.2144354858338644,0.7755071246652027,0.7755071246652027,0.7755071246652027,0.0,0.0,0.5610716388313383,True
42,nftonv2,nfbotv2,lgbm,0.01,0.0,0.2760661722784356,0.8203495126676019,0.2763598423212492,0.8772887146612782,0.8772887146612782,0.8772887146612782,0.0,0.0,0.600928872340029,True
42,nftonv2,nfbotv2,lgbm,0.05,0.0,0.2997619923174723,0.5710284342936626,0.2763598423212492,0.1297195199299362,0.1297195199299362,0.2763598423212492,0.14664032239131303,0.14664032239131303,0.0,False
42,nftonv2,nfbotv2,lgbm,0.1,0.0,0.2920288314987602,0.5264728427456228,0.2763598423212492,0.7124832049997525,0.7124832049997525,0.7124832049997525,0.0,0.0,0.43612336267850327,True
42,nftonv2,nf2018v2,mlp,0.0001,0.0,0.3719472560604476,0.7984251474971643,0.2777687725073056,0.8931536657894262,0.8931536657894262,0.8931536657894262,0.0,0.0,0.6153848932821206,True
42,nftonv2,nf2018v2,mlp,0.001,0.0,0.404050553502564,0.9283160441955144,0.3985305636495242,0.9401013519738656,0.9401013519738656,0.9401013519738656,0.0,0.0,0.5415707883243414,True
42,nftonv2,nf2018v2,mlp,0.01,0.0,0.4132097331301164,0.9383997410406344,0.3983542202487165,0.9605731359993388,0.9605731359993388,0.9605731359993388,0.0,0.0,0.5622189157506223,True
42,nftonv2,nf2018v2,mlp,0.05,0.0,0.4020657963066186,0.9690198635218858,0.399184885032759,0.9702359922775567,0.9702359922775567,0.9702359922775567,0.0,0.0,0.5710511072447977,True
42,nftonv2,nf2018v2,mlp,0.1,0.0,0.3991590952742856,0.9697814992506558,0.3973662811438815,0.9697527319466452,0.9697527319466452,0.9697527319466452,0.0,0.0,0.5723864508027637,True
42,nftonv2,nfunswv2,mlp,0.0001,0.0,0.1352167966250947,0.7908351786510934,0.0509918771115549,0.6738046434465649,0.6738046434465649,0.6738046434465649,0.0,0.0,0.6228127663350099,True
42,nftonv2,nfunswv2,mlp,0.001,0.0,0.0803052589042764,0.7908960655068893,0.0630802761478275,0.8724595041636478,0.8724595041636478,0.8724595041636478,0.0,0.0,0.8093792280158203,True
42,nftonv2,nfunswv2,mlp,0.01,0.0,0.0921954865603946,0.7661062013611503,0.0857155528339251,0.9020094267814196,0.9020094267814196,0.9020094267814196,0.0,0.0,0.8162938739474945,True
42,nftonv2,nfunswv2,mlp,0.05,0.0,0.086678669720056,0.9224710425152044,0.0871078691591745,0.9212390576675296,0.9212390576675296,0.9212390576675296,0.0,0.0,0.8341311885083551,True
42,nftonv2,nfunswv2,mlp,0.1,0.0,0.0861248954141011,0.934792975700554,0.0871455665619929,0.9232569489766432,0.9232569489766432,0.9232569489766432,0.0,0.0,0.8361113824146503,True
42,nftonv2,nfbotv2,mlp,0.0001,1.0,0.1069763170597789,0.0,0.0701680648379479,0.0852131190162651,0.0701680648379479,0.0852131190162651,0.01504505417831721,0.0,0.01504505417831721,False
42,nftonv2,nfbotv2,mlp,0.001,1.0,0.212847985415997,0.1353999457001672,0.1929632198507919,0.6500893936409267,0.1929632198507919,0.6500893936409267,0.45712617379013476,0.0,0.45712617379013476,False
42,nftonv2,nfbotv2,mlp,0.01,0.0,0.4263224074845049,0.4650715033761727,0.4664698034223938,0.7544048080784458,0.7544048080784458,0.7544048080784458,0.0,0.0,0.287935004656052,True
42,nftonv2,nfbotv2,mlp,0.05,0.0,0.4544963223149584,0.8034093705210873,0.4692369597185513,0.8074495526479445,0.8074495526479445,0.8074495526479445,0.0,0.0,0.3382125929293932,True
42,nftonv2,nfbotv2,mlp,0.1,0.0,0.4511026425365738,0.8884361537207258,0.4689769943381813,0.932578450959186,0.932578450959186,0.932578450959186,0.0,0.0,0.4636014566210047,True
42,nfbotv2,nf2018v2,rf,0.0001,0.0,0.7434121621621622,0.8878696366260774,0.7361487333562381,0.945363583798542,0.945363583798542,0.945363583798542,0.0,0.0,0.20921485044230392,True
42,nfbotv2,nf2018v2,rf,0.001,0.0,0.7531270178259537,0.9703293357412658,0.7579883908454679,0.9617495449421696,0.9617495449421696,0.9617495449421696,0.0,0.0,0.2037611540967017,True
42,nfbotv2,nf2018v2,rf,0.01,0.0,0.7677719023990078,0.9735786548371088,0.759382343103206,0.972867491168671,0.972867491168671,0.972867491168671,0.0,0.0,0.21348514806546504,True
42,nfbotv2,nf2018v2,rf,0.05,0.0,0.761388079961831,0.9745410559587144,0.759382343103206,0.9759352351671404,0.9759352351671404,0.9759352351671404,0.0,0.0,0.21655289206393447,True
