seed,source,target,model,budget,strategy,n_train,macro_f1,weighted_f1,mcc,auprc_macro,fp_rate,brier,ece,mcc_best_thr,thr_best,buffer_est,cv_est,cv_mode,n_pseudo,n_benign_buf,fit_s
42,nfunswv2,nftonv2,lgbm,0.0001,iw_augment,250215,0.9360294201281654,0.9486251056393515,0.8728107989696806,0.9295918684323696,0.06476041020400715,0.04592623466597263,0.03537879081163239,0.872845910793454,0.48571208007740946,,,,,58,16
42,nfunswv2,nftonv2,lgbm,0.001,selector_v2,2100,0.21994698697646342,0.13048109763007062,,0.48401727388180305,0.043958249698916096,0.7144102926537544,0.7160251424294343,0.14805840020899214,1.216706398281859e-05,0.25232721937159414,0.9289197669682926,cv3,,575,
42,nfunswv2,nftonv2,lgbm,0.001,finetune,252102,0.9286979996507948,0.9430095464311189,0.8575727229186515,0.8826990736083649,0.09005145797598628,0.05423261812365175,0.05130152915232926,0.8618497121913435,0.08774481292128962,,,,,575,4
42,nfunswv2,nftonv2,lgbm,0.001,iw_augment,252102,0.9662876107950507,0.9732517469079923,0.9326540229730281,0.9905199029417056,0.05791759424838509,0.021906808192140897,0.013791423013078796,0.9327896067026972,0.4968624482032967,,,,,575,16
42,nfunswv2,nftonv2,lgbm,0.01,selector_v2,21000,0.21994698697646342,0.13048109763007062,,0.48401727388180305,0.043958249698916096,0.7144102926537544,0.7160251424294343,0.14805840020899214,1.216706398281859e-05,0.2601354058524325,0.9655493210946151,cv3,,5754,
42,nfunswv2,nftonv2,lgbm,0.01,finetune,271002,0.9336390475703409,0.9475504679649362,0.8676963044083806,0.8731677773866882,0.11663807890222985,0.04980096947367446,0.04164080584525764,0.8679178122827507,0.478024545584877,,,,,5754,5
42,nfunswv2,nftonv2,lgbm,0.01,iw_augment,271002,0.9835497289699784,0.9869473857338225,0.9671775955401902,0.997185987335331,0.03286376409620087,0.010417757101116927,0.002002880467409967,0.9676200798346929,0.5875849558914157,,,,,5754,17
42,nfunswv2,nftonv2,lgbm,0.05,selector_v2,105000,0.21994698697646342,0.13048109763007062,,0.48401727388180305,0.043958249698916096,0.7144102926537544,0.7160251424294343,0.14805840020899214,1.216706398281859e-05,0.24979441113263381,0.9766571986917038,cv3,,28771,
42,nfunswv2,nftonv2,lgbm,0.1,selector_v2,210000,0.21994698697646342,0.13048109763007062,,0.48401727388180305,0.043958249698916096,0.7144102926537544,0.7160251424294343,0.14805840020899214,1.216706398281859e-05,0.25083541650358915,0.9798412917889757,cv3,,57542,
42,nfunswv2,nftonv2,lgbm,0.0001,al_iterative,210,0.9300795405555662,0.9451070583519559,0.861853221025085,0.9595196931447438,0.14169190905441406,0.050093904745996384,0.046402535088380624,0.8645193724249155,0.5902045685036241,,,,,70,4
42,nfunswv2,nftonv2,lgbm,0.0001,insomnia,50210,0.2240816245997399,0.1357948507938518,-0.08219737472073932,0.6272098352347897,0.04200576621291194,0.7265650547918269,0.72650177636449,0.3355356951083512,7.550434284375565e-10,,,,50000,62,4
42,nfunswv2,nftonv2,lgbm,0.001,al_iterative,2100,0.9788854690330082,0.9832515450548756,0.9578661039526816,0.9927005699651301,0.04054596547571256,0.01438007090252625,0.008692201232622834,0.9579944872495098,0.4339202785855692,,,,,932,4
42,nfunswv2,nftonv2,lgbm,0.001,insomnia,52100,0.2290454423808037,0.14148898599699622,-0.04939151098025669,0.5900578480782386,0.034725010036130065,0.7218374310588637,0.7216544478277858,0.31270954536902,6.175355418436881e-09,,,,50000,776,8
42,nfunswv2,nfbotv2,lgbm,0.0001,selector_v2,211,0.2721542097583699,0.5335825697647274,,0.5142310278609822,0.3528009535160906,0.4288777495803398,0.45113408385118686,0.15489539552782075,0.050516219310019324,0.28101290712039184,1.0,resub,,1,
42,nfunswv2,nfbotv2,lgbm,0.0001,finetune,250213,0.6756301886803529,0.9940845691814035,0.3556839010549828,0.5678653428960494,0.5804529201430274,0.006424348389886709,0.006541484063783624,0.40304262257460277,0.9954689397298007,,,,,1,3
42,nfunswv2,nfbotv2,lgbm,0.0001,iw_augment,250213,0.6812878567869114,0.9931811648030742,0.3895963285602181,0.6131790005689892,0.4266984505363528,0.0073665699277542,0.005938620169951008,0.516899844541652,0.9291471439259941,,,,,1,12
42,nfunswv2,nfbotv2,lgbm,0.001,selector_v2,2101,0.2721542097583699,0.5335825697647274,,0.5142310278609822,0.3528009535160906,0.4288777495803398,0.45113408385118686,0.15489539552782075,0.050516219310019324,0.33269780685756056,0.6559047092369128,cv3,,9,
42,nfunswv2,nfbotv2,lgbm,0.001,finetune,252103,0.8462889690815771,0.9976556083946407,0.7089145174247737,0.8677434850478836,0.42789034564958284,0.0017217715133720493,0.0016319549793403748,0.8234400349578561,0.934574947098459,,,,,9,4
42,nfunswv2,nfbotv2,lgbm,0.001,iw_augment,252103,0.7886438172885396,0.9968612890052855,0.6030738408028133,0.8561506377018817,0.5506555423122765,0.0020633879782396025,0.0015867443618082584,0.7723117469726142,0.8569266289782886,,,,,9,15
42,nfunswv2,nfbotv2,lgbm,0.01,selector_v2,21000,0.2721542097583699,0.5335825697647274,,0.5142310278609822,0.3528009535160906,0.4288777495803398,0.45113408385118686,0.15489539552782075,0.050516219310019324,0.17417185585699266,0.8098081080217957,cv3,,88,
42,nfunswv2,nfbotv2,lgbm,0.01,finetune,271002,0.9260373623837592,0.9987945502939838,0.8532416197448301,0.9555893666765911,0.18951132300357568,0.0009731412859321683,0.0009002471845494124,0.8941597041625041,0.9704870870152806,,,,,88,4
42,nfunswv2,nfbotv2,lgbm,0.01,iw_augment,271002,0.9294427279254643,0.9988455035029377,0.8597081054597755,0.9537141006966592,0.1764004767580453,0.0009621850862443391,0.0007821095477976573,0.8885880883710205,0.852583506133001,,,,,88,14
42,nfunswv2,nfbotv2,lgbm,0.05,selector_v2,105000,0.2721542097583699,0.5335825697647274,,0.5142310278609822,0.3528009535160906,0.4288777495803398,0.45113408385118686,0.15489539552782075,0.050516219310019324,0.17032943764474714,0.8211442519110305,cv3,,440,
42,nfunswv2,nfbotv2,lgbm,0.1,selector_v2,210001,0.2721542097583699,0.5335825697647274,,0.5142310278609822,0.3528009535160906,0.4288777495803398,0.45113408385118686,0.15489539552782075,0.050516219310019324,0.16815748881375336,0.08691465207059534,cv3,,881,
42,nfunswv2,nfbotv2,lgbm,0.0001,al_iterative,210,0.7680699593774534,0.9957519656418837,0.5434357886332296,0.8241104767918994,0.3575685339690107,0.003965510056336155,0.004326753483504918,0.7527000820951858,0.03322694015705763,,,,,57,2
42,nfunswv2,nfbotv2,lgbm,0.0001,insomnia,20711,0.2724268776505099,0.5318381935726866,0.025598657530299267,0.5043363549763878,0.17401668653158522,0.6020171216615845,0.6008960938108595,0.07049446923977999,1.0685586261482465e-08,,,,20501,0,3
42,nfunswv2,nfbotv2,lgbm,0.001,al_iterative,2100,0.8828235838390144,0.9981634500356233,0.7735913495844707,0.9073697116113122,0.3289630512514899,0.0016255071180252983,0.0016598197829357294,0.7987014679042741,0.9993333954975959,,,,,507,5
42,nfunswv2,nfbotv2,lgbm,0.001,insomnia,22601,0.3626584078314284,0.7064854247701866,0.053933972331433225,0.530862052789876,0.13468414779499405,0.4337544743194277,0.436274064745597,0.20383473690233875,5.622695562770983e-09,,,,20501,0,3
42,nfunswv2,nf2018v2,mlp,0.0001,selector_v2,217,0.45385188608680055,0.7786351006268407,,0.45898784449841906,0.11263483853404567,0.1918096234284856,0.18438076291863426,0.11973133184145456,3.502293249504615e-36,0.37598363245756716,0.7984251474971643,cv3,,185,
42,nfunswv2,nf2018v2,mlp,0.0001,finetune,250219,0.578475078482989,0.8248139600765804,0.15697435903909138,0.5359521569853775,0.09748074545433923,0.16424475653645496,0.16442317754358304,0.2761814567482309,0.995223499474991,,,,,185,1
42,nfunswv2,nf2018v2,mlp,0.0001,iw_augment,250219,0.8703147679529035,0.9436119813606946,0.7446767537966535,0.9186070181236905,0.0460691235353501,0.043604953223727934,0.023050183562220848,0.7928082087600896,0.7360272498761846,,,,,185,59
42,nfunswv2,nf2018v2,mlp,0.001,selector_v2,2102,0.45385188608680055,0.7786351006268407,,0.45898784449841906,0.11263483853404567,0.1918096234284856,0.18438076291863426,0.11973133184145456,3.502293249504615e-36,0.3124623319601469,0.9283160441955144,cv3,,1851,
42,nfunswv2,nf2018v2,mlp,0.001,finetune,252104,0.6017709689196178,0.8167112059447671,0.2138821173945572,0.6963973235849371,0.1446671430677964,0.16752115600925313,0.15544312268646776,0.43808827809677936,0.9970628384748086,,,,,1851,1
42,nfunswv2,nf2018v2,mlp,0.001,iw_augment,252104,0.9582987528277385,0.9828977676900521,0.9176801506024665,0.9576810587155343,0.004026723834802237,0.016742400311485526,0.012834432329157718,0.9192094624817597,0.5648541050897824,,,,,1851,43
42,nfunswv2,nf2018v2,mlp,0.01,selector_v2,21001,0.45385188608680055,0.7786351006268407,,0.45898784449841906,0.11263483853404567,0.1918096234284856,0.18438076291863426,0.11973133184145456,3.502293249504615e-36,0.2862059933951084,0.9383997410406345,cv3,,18514,
42,nfunswv2,nf2018v2,mlp,0.01,finetune,271003,0.9454790282870593,0.9776706052055752,0.8921895685472107,0.9509925078896265,0.006505143997912909,0.01840755542472828,0.011283420995103034,0.9002784477668283,0.30112039385317196,,,,,18514,1
42,nfunswv2,nf2018v2,mlp,0.01,iw_augment,271003,0.9814442740006446,0.9923261816401048,0.9631991182428878,0.9818849732193995,0.0013724889690452694,0.007196632784851453,0.003276375801829776,0.9638074595809221,0.5797550835842873,,,,,18514,72
42,nfunswv2,nf2018v2,mlp,0.05,selector_v2,105000,0.45385188608680055,0.7786351006268407,,0.45898784449841906,0.11263483853404567,0.1918096234284856,0.18438076291863426,0.11973133184145456,3.502293249504615e-36,0.2826282538747323,0.9690198635218858,cv3,,92569,
42,nfunswv2,nf2018v2,mlp,0.1,selector_v2,210000,0.45385188608680055,0.7786351006268407,,0.45898784449841906,0.11263483853404567,0.1918096234284856,0.18438076291863426,0.11973133184145456,3.502293249504615e-36,0.2801439332832432,0.9697814992506558,cv3,,185138,
42,nfunswv2,nf2018v2,mlp,0.0001,al_iterative,210,0.9052217030914332,0.9626788714197512,0.8226437810753271,0.8850079476938129,0.0022005195040891096,0.031271026717371204,0.03092293164360037,0.8664336624862946,0.1409208196661134,,,,,131,1
42,nfunswv2,nf2018v2,mlp,0.0001,insomnia,50210,0.44504274225198087,0.779859133432954,-0.10886927825784523,0.45937483023318454,0.10258504327310262,0.1904031162912837,0.18910426876489267,0.0947780955617914,0.018051537376562843,,,,50000,197,7
42,nfunswv2,nf2018v2,mlp,0.001,al_iterative,2100,0.9655540157391715,0.9859638139298761,0.9331784535784599,0.9500652895444486,0.00031192931114665213,0.013024998911409423,0.010799979077786187,0.9376764807861012,0.1475781005907185,,,,,1798,6
42,nfunswv2,nf2018v2,mlp,0.001,insomnia,52100,0.46092868914443136,0.7898430205203705,-0.07576576754853144,0.4543149697118849,0.08977892719002734,0.1873844111224718,0.18520034123288998,0.09499806606752653,0.008926033254361657,,,,50000,2045,11
42,nfunswv2,nftonv2,mlp,0.0001,selector_v2,213,0.2576534756592277,0.17997095150070955,,0.5192587468283111,0.034761505054560056,0.6788302784781951,0.6818437561947841,0.19496868091217953,0.0014573646670817033,0.1669518985442521,0.6409580430424441,cv3,,58,
42,nfunswv2,nftonv2,mlp,0.0001,finetune,250215,0.3646460166760084,0.3479185396089567,-0.012886828591030353,0.48000916437409374,0.2243896208167585,0.5309232533892403,0.5185135569430501,0.12161763933246829,0.0001502744737847102,,,,,58,1
42,nfunswv2,nftonv2,mlp,0.0001,iw_augment,250215,0.5549142983349423,0.5833667237802589,0.23211070248997484,0.6051214181608094,0.22926170577716143,0.31826777306328596,0.21659756523768597,0.31991993460998625,0.5473882729015339,,,,,58,38
42,nfunswv2,nftonv2,mlp,0.001,selector_v2,2100,0.2576534756592277,0.17997095150070955,,0.5192587468283111,0.034761505054560056,0.6788302784781951,0.6818437561947841,0.19496868091217953,0.0014573646670817033,0.22112703110036028,0.8965124836895993,cv3,,575,
42,nfunswv2,nftonv2,mlp,0.001,finetune,252102,0.5427906237503283,0.6620127895826249,0.11443421164498864,0.45403296465921283,0.7846064012262326,0.2768198749662619,0.23937794988260436,0.11677540135579519,0.4686044132330032,,,,,575,1
42,nfunswv2,nftonv2,mlp,0.001,iw_augment,252102,0.8840457097517687,0.9076035392600322,0.7681079791665835,0.9413855209707005,0.16431882048100435,0.06930064132268823,0.017837079940061052,0.7840704496991207,0.35980112065977427,,,,,575,61
42,nfunswv2,nftonv2,mlp,0.01,selector_v2,21000,0.2576534756592277,0.17997095150070955,,0.5192587468283111,0.034761505054560056,0.6788302784781951,0.6818437561947841,0.19496868091217953,0.0014573646670817033,0.2015967203787504,0.9213493458190616,cv3,,5754,
42,nfunswv2,nftonv2,mlp,0.01,finetune,271002,0.8267976083852178,0.8637785472867506,0.6546854296802024,0.8344706036783682,0.2827816503047334,0.11372969828083355,0.05186876486639956,0.6551780986066165,0.5044861226152658,,,,,5754,1
42,nfunswv2,nftonv2,mlp,0.01,iw_augment,271002,0.9639446108365453,0.9713124928530763,0.9278892852230715,0.9891154512559381,0.05260756906682238,0.022404999734928408,0.0070830838649242585,0.9290061311250809,0.3118116679826152,,,,,5754,54
42,nfunswv2,nftonv2,mlp,0.05,selector_v2,105000,0.2576534756592277,0.17997095150070955,,0.5192587468283111,0.034761505054560056,0.6788302784781951,0.6818437561947841,0.19496868091217953,0.0014573646670817033,0.20064392897540193,0.9467083542416327,cv3,,28771,
42,nfunswv2,nftonv2,mlp,0.1,selector_v2,210000,0.2576534756592277,0.17997095150070955,,0.5192587468283111,0.034761505054560056,0.6788302784781951,0.6818437561947841,0.19496868091217953,0.0014573646670817033,0.198577620811928,0.9503915586738002,cv3,,57542,
42,nfunswv2,nftonv2,mlp,0.0001,al_iterative,210,0.8964545630477785,0.9176907202064732,0.792917969886784,0.8449591643678676,0.15329732491514908,0.07691062605208127,0.0603254920066645,0.8146007119349717,0.14638553570948698,,,,,89,1
42,nfunswv2,nftonv2,mlp,0.0001,insomnia,50210,0.27378957705929663,0.19978961895196617,0.07688610228831691,0.47532026481617806,0.021659793438195685,0.685252085178754,0.6825922351479337,0.08131641799362442,0.17094680495086312,,,,50000,22,16
42,nfunswv2,nftonv2,mlp,0.001,al_iterative,2100,0.9562134302067375,0.9651440522055509,0.9124284090860835,0.9611520354010775,0.06231524396919821,0.03151998791242041,0.01683829935126122,0.9163136311615877,0.15853463748666766,,,,,1050,5
42,nfunswv2,nftonv2,mlp,0.001,insomnia,52100,0.2775522362179134,0.20480426253698664,0.08263526198014813,0.5198968451291238,0.021568555892120724,0.6806310450830255,0.6804616927080267,0.2045341976463177,3.4699353693962594e-05,,,,50000,331,15
42,nfunswv2,nfbotv2,mlp,0.0001,selector_v2,211,0.012253780025713392,0.01679357262600303,,0.4985054228446691,0.08939213349225268,0.9836026981075952,0.9840663229512051,0.5233620881409071,9.399671530704869e-31,1.0,1.0,resub,,1,
42,nfunswv2,nfbotv2,mlp,0.0001,finetune,250213,0.5300309463616032,0.9629085293154833,0.1884684068102133,0.6744233303532793,0.20738974970202623,0.06255913527238519,0.06164185966445996,0.542853212950718,6.645896700017482e-09,,,,,1,1
42,nfunswv2,nfbotv2,mlp,0.0001,iw_augment,250213,0.5277373601441259,0.9617628133734646,0.18347982428028173,0.7309691412783474,0.21454112038140644,0.04690876345867563,0.038773607739044785,0.5502270118497518,0.002641198692169577,,,,,1,38
42,nfunswv2,nfbotv2,mlp,0.001,selector_v2,2101,0.012253780025713392,0.01679357262600303,,0.4985054228446691,0.08939213349225268,0.9836026981075952,0.9840663229512051,0.5233620881409071,9.399671530704869e-31,0.3835226484096976,0.13539994570016725,cv3,,9,
42,nfunswv2,nfbotv2,mlp,0.001,finetune,252103,0.553213490001135,0.9920093726070612,0.10732577777215618,0.5572858367446055,0.8736591179976162,0.00697171745042752,0.006830713176224785,0.28317122753146956,0.26860579780359556,,,,,9,1
42,nfunswv2,nfbotv2,mlp,0.001,iw_augment,252103,0.6828732783197151,0.9927292348275066,0.40611750316393563,0.7211732158653195,0.3528009535160906,0.007891101027290038,0.004196077727095786,0.48521237535032596,3.2062687019426095e-08,,,,,9,47
42,nfunswv2,nfbotv2,mlp,0.01,selector_v2,21000,0.012253780025713392,0.01679357262600303,,0.4985054228446691,0.08939213349225268,0.9836026981075952,0.9840663229512051,0.5233620881409071,9.399671530704869e-31,0.45890143252136417,0.46507150337617276,cv3,,88,
42,nfunswv2,nfbotv2,mlp,0.01,finetune,271002,0.8072105972478905,0.9971838491000227,0.6532553896976077,0.755030275369777,0.5399284862932062,0.0023876840623824505,0.001964872621675179,0.6634569743215794,0.7063825043938889,,,,,88,1
42,nfunswv2,nfbotv2,mlp,0.01,iw_augment,271002,0.8684655785314779,0.9978960216022318,0.7402338146410005,0.8757132944029645,0.3253873659117998,0.0016553174704596197,0.0005606960772736154,0.7518125002039328,0.727189650238935,,,,,88,48
42,nfunswv2,nfbotv2,mlp,0.05,selector_v2,105000,0.012253780025713392,0.01679357262600303,,0.4985054228446691,0.08939213349225268,0.9836026981075952,0.9840663229512051,0.5233620881409071,9.399671530704869e-31,0.5159168027515898,0.8034093705210873,cv3,,440,
42,nfunswv2,nfbotv2,mlp,0.1,selector_v2,210001,0.012253780025713392,0.01679357262600303,,0.4985054228446691,0.08939213349225268,0.9836026981075952,0.9840663229512051,0.5233620881409071,9.399671530704869e-31,0.5332384182818545,0.8884361537207258,cv3,,881,
42,nfunswv2,nfbotv2,mlp,0.0001,al_iterative,210,0.7916719638966445,0.9965044595906644,0.5833641887286815,0.6825977830676452,0.4100119189511323,0.0032033997685837795,0.0024934861087576514,0.6016398924131104,0.24477256509923773,,,,,108,1
42,nfunswv2,nfbotv2,mlp,0.0001,insomnia,50210,0.01602827899623963,0.023755951286494777,-0.008369299812582083,0.6343526219727766,0.026221692491060787,0.9797438682242822,0.9834758682313857,0.45946430168171826,1.3528672687481648e-06,,,,50000,3,5
42,nfunswv2,nfbotv2,mlp,0.001,al_iterative,2100,0.8638179646135822,0.9979195836170873,0.744070695939172,0.8006412710752739,0.39690107270560193,0.001835532997105852,0.001729969452089777,0.7477101934615543,0.16880334627459234,,,,,417,6
42,nfunswv2,nfbotv2,mlp,0.001,insomnia,52100,0.017522536663673094,0.027225912058765695,-0.04002847658108439,0.5286754374050844,0.08700834326579261,0.9734263252269544,0.9765167733857191,0.19388349926512788,6.487191791148308e-05,,,,50000,82,5
42,nftonv2,nf2018v2,rf,0.0001,selector_v2,217,0.5526769256971206,0.8048317482675872,,0.5454033503384739,0.1292691779811935,0.16045139874300626,0.10378131442676115,0.19635474459486194,0.19,0.2498261127145374,0.8878696366260774,cv3,,185,
42,nftonv2,nf2018v2,rf,0.0001,finetune,250218,0.6464537249916288,0.8570850359024259,0.29462352607389636,0.7568802443949132,0.06846564807567972,0.09631631151219246,0.14933836580817098,0.621289610627719,0.385,,,,,185,7
42,nftonv2,nf2018v2,rf,0.0001,iw_augment,250218,0.9052191302246073,0.9582876979593409,0.8175119585482761,0.946518899030815,0.04160569866494255,0.045039995522244615,0.05836699149837587,0.8649039246054747,0.74,,,,,185,169
42,nftonv2,nf2018v2,rf,0.001,selector_v2,2102,0.5526769256971206,0.8048317482675872,,0.5454033503384739,0.1292691779811935,0.16045139874300626,0.10378131442676115,0.19635474459486194,0.19,0.1948964615049223,0.9703293357412658,cv3,,1851,
42,nftonv2,nf2018v2,rf,0.001,finetune,252103,0.6647331824916247,0.862839129205795,0.33016745653204704,0.7663440063560949,0.06992888011705857,0.09353492988785056,0.1444580027099865,0.6280948009310311,0.39,,,,,1851,9
42,nftonv2,nf2018v2,rf,0.001,iw_augment,252103,0.9701221755866409,0.9875528842490076,0.9402599656072391,0.9743204724365959,0.006369029389412552,0.013516595361467635,0.01851559075537959,0.9506330871289999,0.75,,,,,1851,159
42,nftonv2,nf2018v2,rf,0.01,selector_v2,21001,0.5526769256971206,0.8048317482675872,,0.5454033503384739,0.1292691779811935,0.16045139874300626,0.10378131442676115,0.19635474459486194,0.19,0.19667093882136022,0.9735786548371087,cv3,,18514,
42,nftonv2,nf2018v2,rf,0.01,finetune,271002,0.6707029890606311,0.8651796489617685,0.3420679500015236,0.7727313113282692,0.06891936343734759,0.09260703333983329,0.14380128099359504,0.6338170708641526,0.39,,,,,18514,9
42,nftonv2,nf2018v2,rf,0.01,iw_augment,271002,0.9795504170274693,0.9915333686271065,0.9593401683402313,0.9810373470291023,0.0021721622939848686,0.008168086826232532,0.006461001028328349,0.9625328994976059,0.7,,,,,18514,172
42,nftonv2,nf2018v2,rf,0.05,selector_v2,105000,0.5526769256971206,0.8048317482675872,,0.5454033503384739,0.1292691779811935,0.16045139874300626,0.10378131442676115,0.19635474459486194,0.19,0.19902357984716273,0.9745410559587144,cv3,,92569,
42,nftonv2,nf2018v2,rf,0.1,selector_v2,210000,0.5526769256971206,0.8048317482675872,,0.5454033503384739,0.1292691779811935,0.16045139874300626,0.10378131442676115,0.19635474459486194,0.19,0.19792983302696524,0.9758171489139021,cv3,,185138,
42,nftonv2,nf2018v2,rf,0.0001,al_iterative,210,0.9615346331497479,0.9843735384191339,0.9256987896281424,0.9749161125615828,0.0002438720068964735,0.014705820748674034,0.02505235807154302,0.941606165680951,0.23666666666666666,,,,,84,3
42,nftonv2,nf2018v2,rf,0.0001,insomnia,34053,0.4576489298738569,0.7980391799484403,-0.07841224573810354,0.5382043151928773,0.06604961377479839,0.1634703693148201,0.15252670403314642,0.24591071577505058,0.0033333333333333335,,,,33843,209,8
42,nftonv2,nf2018v2,rf,0.001,al_iterative,2100,0.9822232687006972,0.9926760842017115,0.9650610813968992,0.9796930776803882,0.0,0.007369191209599508,0.004489160887529002,0.9650854979963017,0.49666666666666665,,,,,1218,5
42,nftonv2,nf2018v2,rf,0.001,insomnia,35943,0.4677210670639223,0.8059537966175951,-0.053734863350174,0.5864154269725809,0.05326618345980649,0.14681684291578542,0.1407363296516849,0.36406747441631854,0.0033333333333333335,,,,33843,2050,12
42,nftonv2,nfunswv2,rf,0.0001,selector_v2,144,0.51773304991163,0.9065168677252127,,0.4987104671390125,0.08722108479437961,0.11606648827777777,0.16923821666666666,0.09949547229063845,0.7066666666666667,0.30611483744878115,0.9358576176957495,cv3,,134,
42,nftonv2,nfunswv2,rf,0.0001,finetune,250145,0.5920000361597993,0.9379078378598401,0.18505332689172027,0.6438950485495445,0.03747103023248563,0.06887021471874999,0.1826102875,0.40434172207626007,0.315,,,,,134,7
42,nftonv2,nfunswv2,rf,0.0001,iw_augment,250145,0.8350745061857241,0.9777058075782961,0.6813424023163799,0.8735063956205225,0.004920963199301608,0.016620131222222227,0.02410753333333327,0.773654617202115,0.2966666666666667,,,,,134,179
42,nftonv2,nfunswv2,rf,0.001,selector_v2,1392,0.51773304991163,0.9065168677252127,,0.4987104671390125,0.08722108479437961,0.11606648827777777,0.16923821666666666,0.09949547229063845,0.7066666666666667,0.3012849152877177,0.9060216923915888,cv3,,1338,
42,nftonv2,nfunswv2,rf,0.001,finetune,251393,0.6044430380995035,0.9406662847947623,0.20943600819383598,0.6675373897234064,0.03432202949460097,0.06783390540625,0.18229038750000004,0.4106092436414397,0.3225,,,,,1338,6
42,nftonv2,nfunswv2,rf,0.001,iw_augment,251393,0.9213644924622382,0.9886088087224149,0.8427620770028902,0.9476318978230285,0.005565313185271406,0.00820484972222222,0.0062096499999998375,0.8873696559160134,0.2833333333333333,,,,,1338,166
42,nftonv2,nfunswv2,rf,0.01,selector_v2,13907,0.51773304991163,0.9065168677252127,,0.4987104671390125,0.08722108479437961,0.11606648827777777,0.16923821666666666,0.09949547229063845,0.7066666666666667,0.25843596207789993,0.9381582452348606,cv3,,13382,
42,nftonv2,nfunswv2,rf,0.01,finetune,263908,0.6064467965654662,0.9413488483054158,0.21324617996702547,0.6811956504784262,0.0332203988734268,0.066888514875,0.18367369999999997,0.43031391594185203,0.3125,,,,,13382,7
42,nftonv2,nfunswv2,rf,0.01,iw_augment,263908,0.9665625837060705,0.995098277254928,0.9332573579950787,0.9855418214701674,0.003211357188139803,0.0039054132222222228,0.0016828666666668813,0.9392544884747352,0.42,,,,,13382,172
42,nftonv2,nfunswv2,rf,0.05,selector_v2,69537,0.51773304991163,0.9065168677252127,,0.4987104671390125,0.08722108479437961,0.11606648827777777,0.16923821666666666,0.09949547229063845,0.7066666666666667,0.26022411518593064,0.9473607608291451,cv3,,66908,
42,nftonv2,nfunswv2,rf,0.1,selector_v2,139072,0.51773304991163,0.9065168677252127,,0.4987104671390125,0.08722108479437961,0.11606648827777777,0.16923821666666666,0.09949547229063845,0.7066666666666667,0.25245449778655044,0.9494563386460267,cv3,,133817,
42,nftonv2,nfunswv2,rf,0.0001,al_iterative,138,0.8918347929812,0.984463603914423,0.7839749673836198,0.951657406651831,0.0069527442034483114,0.009516911555555558,0.022392100000000036,0.8732258539909681,0.35333333333333333,,,,,67,2
42,nftonv2,nfunswv2,rf,0.0001,insomnia,7261,0.726301536944596,0.9662179517949256,0.5161706477720751,0.6743997104617182,0.001964228183036967,0.044605904777777775,0.08934030000000005,0.5287369651668431,0.45,,,,7122,43,3
42,nftonv2,nfunswv2,rf,0.001,al_iterative,1389,0.966368420967054,0.9950516266961507,0.933019005949944,0.9796122577848005,0.003549121293688488,0.004110417333333332,0.0034462666666664876,0.9384757078199882,0.35,,,,,832,4
42,nftonv2,nfunswv2,rf,0.001,insomnia,8513,0.7523771449763125,0.9689877526621954,0.5576116539817719,0.8432766546747447,0.002094137454401846,0.018106133944444446,0.012230650000000036,0.7730822015024724,0.08666666666666667,,,,7122,887,3
42,nftonv2,nfbotv2,rf,0.0001,selector_v2,211,0.030052449656155344,0.051616222914843975,,0.5129576164835208,0.03218116805721097,0.5077937100000001,0.6805636666666666,0.14458857669260214,0.016666666666666666,0.3476108935769035,1.0,resub,,1,
42,nftonv2,nfbotv2,rf,0.0001,finetune,250212,0.23623808711640787,0.4605473933863455,0.020083500236092924,0.5220097400348193,0.15852205005959474,0.2864399,0.280850775,0.17459281892752887,0.2625,,,,,1,4
42,nftonv2,nfbotv2,rf,0.0001,iw_augment,250212,0.8634194352376545,0.9973609220032345,0.7488588098377098,0.7546146828993447,0.04290822407628129,0.004999388888888887,0.01631246666666662,0.7669342474922658,0.42333333333333334,,,,,1,166
42,nftonv2,nfbotv2,rf,0.001,selector_v2,2101,0.030052449656155344,0.051616222914843975,,0.5129576164835208,0.03218116805721097,0.5077937100000001,0.6805636666666666,0.14458857669260214,0.016666666666666666,0.055027144230118466,0.6858893278688257,cv3,,9,
42,nftonv2,nfbotv2,rf,0.001,finetune,252102,0.2369679069113941,0.4606845572118675,0.03589266857919611,0.5903708405874276,0.04648390941597139,0.2862460561875,0.27997217499999993,0.3504393069733744,0.2525,,,,,9,4
42,nftonv2,nfbotv2,rf,0.001,iw_augment,252102,0.8916568367880069,0.9981923140781837,0.7833172094504065,0.9027349306507568,0.21811680572109654,0.0015282277777777778,0.0031878666666666907,0.8394137916974911,0.5866666666666667,,,,,9,176
42,nftonv2,nfbotv2,rf,0.01,selector_v2,21000,0.030052449656155344,0.051616222914843975,,0.5129576164835208,0.03218116805721097,0.5077937100000001,0.6805636666666666,0.14458857669260214,0.016666666666666666,0.15044663595176572,0.918989628793936,cv3,,88,
42,nftonv2,nfbotv2,rf,0.01,finetune,271001,0.23714771202299037,0.4609137655062482,0.03742648712114337,0.7899297898939457,0.03575685339690107,0.28583982034374994,0.2808247625,0.7241208492931339,0.2675,,,,,88,5
