seed,source,target,model,budget,strategy,n_train,macro_f1,weighted_f1,mcc,auprc_macro,fp_rate,brier,ece,mcc_best_thr,thr_best,orient,buffer_est,cv_est,n_benign_buf,fit_s
43,nfunswv2,nf2018v2,rf,0.05,rethreshold_2s,105000,0.3380042815010819,0.561509830872376,0.2515937392140749,0.5072553964737352,0.48393847619695785,0.21859785678849383,0.27978810105949475,0.24594416412097464,0.3233333333333333,-1,0.25325329038192274,,92569,
43,nfunswv2,nf2018v2,rf,0.05,selector,105000,0.3380042815010819,0.561509830872376,,0.5072553964737352,0.48393847619695785,0.21859785678849383,0.27978810105949475,0.24594416412097464,0.3233333333333333,0,0.25325329038192274,0.9754216769743044,92569,
43,nfunswv2,nf2018v2,rf,0.1,rethreshold_2s,210000,0.3380042815010819,0.561509830872376,0.2515937392140749,0.5072553964737352,0.48393847619695785,0.21859785678849383,0.27978810105949475,0.24594416412097464,0.3233333333333333,-1,0.2510722264470769,,185138,
43,nfunswv2,nf2018v2,rf,0.1,selector,210000,0.3380042815010819,0.561509830872376,,0.5072553964737352,0.48393847619695785,0.21859785678849383,0.27978810105949475,0.24594416412097464,0.3233333333333333,0,0.2510722264470769,0.9760028448064021,185138,
43,nfunswv2,nf2018v2,rf,0.0001,acq_uncertainty,210,0.5018103982810639,0.8355160165494565,0.1718416605676534,0.9584201424103331,0.0,0.06322104156145887,0.09121337726644697,0.9084429412198658,0.18333333333333332,,,,209,1
43,nfunswv2,nf2018v2,rf,0.0001,acq_hybrid,210,0.486364530942645,0.8311474554895006,0.12473167062488477,0.9606153532362249,0.0,0.07865382595309245,0.08564007179964099,0.9051753305131224,0.13333333333333333,,,,209,1
43,nfunswv2,nf2018v2,rf,0.001,acq_uncertainty,2100,0.5447645326535044,0.8475281435734239,0.2561438096647708,0.9602953328224284,0.0007656446728145098,0.06281845946325823,0.09100504497477503,0.9432959391721348,0.14,,,,2063,1
43,nfunswv2,nf2018v2,rf,0.001,acq_hybrid,2100,0.702970948713314,0.8950018133213007,0.5158120369120445,0.9753772971235584,1.1342884041696441e-05,0.046589777995554464,0.05794572693803185,0.9283205148121266,0.22666666666666666,,,,2055,1
43,nfunswv2,nftonv2,rf,0,zero_shot_2s,250002,0.2373219244708094,0.1543611202034678,-0.04736898254276056,0.5835293745209601,0.04718805882996971,0.4038412727063635,0.46266589666281654,0.28908467866229753,0.38333333333333336,1,,,,
43,nfunswv2,nftonv2,rf,0.0001,rethreshold_2s,213,0.2373219244708094,0.1543611202034678,0.2678118265927099,0.5835293745209601,0.04718805882996971,0.4038412727063635,0.46266589666281654,0.28908467866229753,0.38333333333333336,1,0.30975485119152724,,58,
43,nfunswv2,nftonv2,rf,0.0001,selector,213,0.2373219244708094,0.1543611202034678,,0.5835293745209601,0.04718805882996971,0.4038412727063635,0.46266589666281654,0.28908467866229753,0.38333333333333336,0,0.30975485119152724,0.8697814882385083,58,
43,nfunswv2,nftonv2,rf,0.001,rethreshold_2s,2100,0.2373219244708094,0.1543611202034678,0.28908467866229753,0.5835293745209601,0.04718805882996971,0.4038412727063635,0.46266589666281654,0.28908467866229753,0.38333333333333336,1,0.2634196866246891,,575,
43,nfunswv2,nftonv2,rf,0.001,selector,2100,0.2373219244708094,0.1543611202034678,,0.5835293745209601,0.04718805882996971,0.4038412727063635,0.46266589666281654,0.28908467866229753,0.38333333333333336,0,0.2634196866246891,0.941053779594192,575,
43,nfunswv2,nftonv2,rf,0.01,rethreshold_2s,21000,0.2373219244708094,0.1543611202034678,0.28884694334955363,0.5835293745209601,0.04718805882996971,0.4038412727063635,0.46266589666281654,0.28908467866229753,0.38333333333333336,1,0.28486249717193535,,5754,
43,nfunswv2,nftonv2,rf,0.01,selector,21000,0.2373219244708094,0.1543611202034678,,0.5835293745209601,0.04718805882996971,0.4038412727063635,0.46266589666281654,0.28908467866229753,0.38333333333333336,0,0.28486249717193535,0.9613240254059052,5754,
43,nfunswv2,nftonv2,rf,0.05,rethreshold_2s,105000,0.2373219244708094,0.1543611202034678,0.28908467866229753,0.5835293745209601,0.04718805882996971,0.4038412727063635,0.46266589666281654,0.28908467866229753,0.38333333333333336,1,0.28328103272648386,,28771,
43,nfunswv2,nftonv2,rf,0.05,selector,105000,0.2373219244708094,0.1543611202034678,,0.5835293745209601,0.04718805882996971,0.4038412727063635,0.46266589666281654,0.28908467866229753,0.38333333333333336,0,0.28328103272648386,0.9789861091840342,28771,
43,nfunswv2,nftonv2,rf,0.1,rethreshold_2s,210000,0.2373219244708094,0.1543611202034678,0.28908467866229753,0.5835293745209601,0.04718805882996971,0.4038412727063635,0.46266589666281654,0.28908467866229753,0.38333333333333336,1,0.28598892825500316,,57542,
43,nfunswv2,nftonv2,rf,0.1,selector,210000,0.2373219244708094,0.1543611202034678,,0.5835293745209601,0.04718805882996971,0.4038412727063635,0.46266589666281654,0.28908467866229753,0.38333333333333336,0,0.28598892825500316,0.9809927918142064,57542,
43,nfunswv2,nftonv2,rf,0.0001,acq_uncertainty,210,0.5667719444736821,0.6093880782502503,0.2042052050932749,0.611530215162416,0.325480821867815,0.26556430004372245,0.2696791483957419,0.39154884786903676,0.6633333333333333,,,,36,1
43,nfunswv2,nftonv2,rf,0.0001,acq_hybrid,210,0.5655051902453634,0.6004308813904133,0.22752346169859178,0.7200371226953748,0.26754498011021494,0.20965996991096061,0.20105678861727638,0.44500424717712234,0.26666666666666666,,,,40,1
43,nfunswv2,nftonv2,rf,0.001,acq_uncertainty,2100,0.5747425159897239,0.6047576662690349,0.264180125957354,0.6775200800449981,0.21727309222291158,0.2442694459027851,0.2349053411933726,0.41857491774439176,0.6533333333333333,,,,284,1
43,nfunswv2,nftonv2,rf,0.001,acq_hybrid,2100,0.632980571667013,0.656515543634533,0.4057362550689351,0.8669911033673996,0.09037991314185613,0.1840807441814987,0.17561127805639032,0.6429137823057368,0.25666666666666665,,,,238,1
43,nfunswv2,nfbotv2,rf,0,zero_shot_2s,250002,0.29639652256713256,0.5772766869001984,0.045242000508665704,0.5460189692489088,0.06436233611442194,0.31087422716666663,0.38312705,0.2411583469768678,0.13666666666666666,1,,,,
43,nfunswv2,nfbotv2,rf,0.0001,rethreshold_2s,211,0.29639652256713256,0.5772766869001984,0.18092286126987048,0.5460189692489088,0.06436233611442194,0.31087422716666663,0.38312705,0.2411583469768678,0.13666666666666666,1,0.3093772546815388,,1,
43,nfunswv2,nfbotv2,rf,0.0001,selector,211,0.29639652256713256,0.5772766869001984,,0.5460189692489088,0.06436233611442194,0.31087422716666663,0.38312705,0.2411583469768678,0.13666666666666666,1,0.3093772546815388,0.0,1,
43,nfunswv2,nfbotv2,rf,0.001,rethreshold_2s,2101,0.29639652256713256,0.5772766869001984,0.2411583469768678,0.5460189692489088,0.06436233611442194,0.31087422716666663,0.38312705,0.2411583469768678,0.13666666666666666,1,0.33150337929696877,,9,
43,nfunswv2,nfbotv2,rf,0.001,selector,2101,0.29639652256713256,0.5772766869001984,,0.5460189692489088,0.06436233611442194,0.31087422716666663,0.38312705,0.2411583469768678,0.13666666666666666,0,0.33150337929696877,0.7974787938231138,9,
43,nfunswv2,nfbotv2,rf,0.01,rethreshold_2s,21000,0.29639652256713256,0.5772766869001984,0.2411583469768678,0.5460189692489088,0.06436233611442194,0.31087422716666663,0.38312705,0.2411583469768678,0.13666666666666666,1,0.2777170168526696,,88,
43,nfunswv2,nfbotv2,rf,0.01,selector,21000,0.29639652256713256,0.5772766869001984,,0.5460189692489088,0.06436233611442194,0.31087422716666663,0.38312705,0.2411583469768678,0.13666666666666666,0,0.2777170168526696,0.9262862489770107,88,
43,nfunswv2,nfbotv2,rf,0.05,rethreshold_2s,105000,0.29639652256713256,0.5772766869001984,0.2411583469768678,0.5460189692489088,0.06436233611442194,0.31087422716666663,0.38312705,0.2411583469768678,0.13666666666666666,1,0.23764144202941712,,440,
43,nfunswv2,nfbotv2,rf,0.05,selector,105000,0.29639652256713256,0.5772766869001984,,0.5460189692489088,0.06436233611442194,0.31087422716666663,0.38312705,0.2411583469768678,0.13666666666666666,0,0.23764144202941712,0.9651192039585355,440,
43,nfunswv2,nfbotv2,rf,0.1,rethreshold_2s,210001,0.29639652256713256,0.5772766869001984,0.2411583469768678,0.5460189692489088,0.06436233611442194,0.31087422716666663,0.38312705,0.2411583469768678,0.13666666666666666,1,0.2590271069689192,,881,
43,nfunswv2,nfbotv2,rf,0.1,selector,210001,0.29639652256713256,0.5772766869001984,,0.5460189692489088,0.06436233611442194,0.31087422716666663,0.38312705,0.2411583469768678,0.13666666666666666,0,0.2590271069689192,0.9676383496854748,881,
43,nfunswv2,nfbotv2,rf,0.0001,acq_uncertainty,210,0.49894904562319464,0.9937119087536106,0.0,0.5,1.0,0.004195,0.004194999999999949,0.0,inf,,,,0,0
43,nfunswv2,nfbotv2,rf,0.0001,acq_hybrid,210,0.49894904562319464,0.9937119087536106,0.0,0.5,1.0,0.004195,0.004194999999999949,0.0,inf,,,,0,0
43,nfunswv2,nfbotv2,rf,0.001,acq_uncertainty,2100,0.49894904562319464,0.9937119087536106,0.0,0.5,1.0,0.004195,0.004194999999999949,0.0,inf,,,,0,0
43,nfunswv2,nfbotv2,rf,0.001,acq_hybrid,2100,0.550909019965988,0.9939231263692153,0.13079044975509213,0.6152137865462881,0.9356376638855781,0.004330773944444446,0.02182964999999976,0.49243557810656413,0.9133333333333333,,,,3,1
43,nfunswv2,nf2018v2,lgbm,0,zero_shot_2s,250002,0.44694374481002797,0.774674325285531,-0.1058606237455043,0.41708214713041425,0.11707557763636982,0.19179912196382004,0.142260207817635,0.5975678736425873,0.998992620561767,-1,,,,
